start_time;duracion;end_time;comparisons;swaps;game_id;teams;yards;qtr
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103004;NO@STL;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103004;STL@NO;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103006;DET@DEN;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121811;DEN@NE;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103006;DET@DEN;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103006;DEN@DET;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103005;BAL@ARI;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103006;DEN@DET;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103006;DEN@DET;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103011;DAL@PHI;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103011;DAL@PHI;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103100;SD@KC;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121810;ARI@CLE;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103010;SEA@CIN;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121810;CLE@ARI;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103010;SEA@CIN;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011110600;BUF@NYJ;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011110600;NYJ@BUF;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011110600;BUF@NYJ;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2012010104;TEN@HOU;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103100;KC@SD;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103100;KC@SD;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121810;CLE@ARI;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103009;SF@CLE;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121810;CLE@ARI;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103009;CLE@SF;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103009;CLE@SF;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103009;SF@CLE;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121810;ARI@CLE;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103009;CLE@SF;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121810;CLE@ARI;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103010;CIN@SEA;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103010;CIN@SEA;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2012010104;TEN@HOU;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103009;SF@CLE;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121810;ARI@CLE;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011103009;SF@CLE;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011112004;CIN@BAL;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120411;ARI@DAL;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120411;DAL@ARI;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120411;ARI@DAL;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120412;SF@STL;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120412;SF@STL;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120411;DAL@ARI;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120411;DAL@ARI;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120411;ARI@DAL;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120411;DAL@ARI;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120410;GB@NYG;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121804;SEA@CHI;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120411;ARI@DAL;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120411;DAL@ARI;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120412;STL@SF;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011122500;GB@CHI;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120412;SF@STL;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120412;STL@SF;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120404;BAL@CLE;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120404;CLE@BAL;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120404;BAL@CLE;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120412;STL@SF;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120412;SF@STL;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121804;CHI@SEA;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120412;SF@STL;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120412;SF@STL;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120412;STL@SF;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120412;STL@SF;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120410;GB@NYG;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120800;CLE@PIT;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121804;SEA@CHI;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120800;CLE@PIT;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120500;SD@JAC;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120500;JAC@SD;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120800;CLE@PIT;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121804;SEA@CHI;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120800;CLE@PIT;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121100;NE@WAS;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121100;NE@WAS;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120800;CLE@PIT;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120800;PIT@CLE;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120800;CLE@PIT;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120500;JAC@SD;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120410;GB@NYG;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120410;GB@NYG;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2012010100;NYJ@MIA;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120410;NYG@GB;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120410;GB@NYG;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120410;NYG@GB;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120406;DET@NO;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120406;NO@DET;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120500;JAC@SD;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120500;JAC@SD;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121804;CHI@SEA;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120406;NO@DET;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120406;DET@NO;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120405;CIN@PIT;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120405;CIN@PIT;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120405;PIT@CIN;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120405;CIN@PIT;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120405;CIN@PIT;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2012010101;BUF@NE;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120401;KC@CHI;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120401;KC@CHI;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120401;CHI@KC;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2012010101;BUF@NE;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120401;CHI@KC;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120401;KC@CHI;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2012010101;BUF@NE;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121801;MIA@BUF;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011122500;GB@CHI;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120408;HOU@ATL;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120408;HOU@ATL;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120409;MIN@DEN;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120409;DEN@MIN;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120408;ATL@HOU;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120408;ATL@HOU;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120407;CAR@TB;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120407;TB@CAR;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2012010112;SF@STL;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120408;HOU@ATL;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121801;BUF@MIA;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011122500;GB@CHI;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120401;KC@CHI;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120403;OAK@MIA;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120403;MIA@OAK;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120403;OAK@MIA;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120403;OAK@MIA;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120403;MIA@OAK;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120403;OAK@MIA;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120403;MIA@OAK;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120404;CLE@BAL;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120404;CLE@BAL;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120404;CLE@BAL;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011121804;CHI@SEA;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120404;CLE@BAL;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120404;CLE@BAL;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2012010100;NYJ@MIA;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120401;KC@CHI;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120401;KC@CHI;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120401;KC@CHI;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120401;CHI@KC;0;2
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120401;KC@CHI;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120401;KC@CHI;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120401;KC@CHI;0;4
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120402;TEN@BUF;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120402;BUF@TEN;0;3
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120403;OAK@MIA;0;1
1739498683.9380;0.0115s;1739498683.9495;11078;11720;2011120402;TEN@BUF;0;2
